epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
98,3383.98,0.82889,1.63652,0.25811,0.62532,1.29034,0.99381,0.99182,0.99181,0.79214,0.99269,0.99047,0.98848,0.67744,0.79019,1.22417,0.05942,0.37814,1.3471,0.000569811,0.000569811,0.000569811
99,3418.06,0.82906,1.70679,0.25677,0.65106,1.304,0.99143,0.99077,0.99247,0.78652,0.99143,0.99077,0.99247,0.67394,0.79753,1.23852,0.05624,0.39033,1.35172,0.000551337,0.000551337,0.000551337
100,3452.24,0.82251,1.71841,0.25246,0.61688,1.29442,0.98318,0.98588,0.99196,0.78101,0.98339,0.98585,0.98863,0.67906,0.84164,1.22671,0.05654,0.40584,1.37038,0.000533064,0.000533064,0.000533064
101,3486.65,0.81226,1.68488,0.25618,0.5847,1.28805,0.99291,0.99003,0.99227,0.78206,0.99286,0.98352,0.98894,0.69338,0.81605,1.19223,0.04415,0.37574,1.35436,0.000515,0.000515,0.000515
102,3521.02,0.81786,1.64319,0.2503,0.58204,1.28392,0.99161,0.99047,0.99246,0.7822,0.99161,0.99047,0.99246,0.68833,0.83926,1.18685,0.0559,0.39252,1.38305,0.000497153,0.000497153,0.000497153
103,3555.32,0.81428,1.57097,0.25377,0.59226,1.28791,0.99307,0.99047,0.99175,0.77073,0.99307,0.99047,0.99175,0.68755,0.83482,1.20784,0.05034,0.39648,1.37568,0.000479531,0.000479531,0.000479531
104,3589.45,0.79038,1.65003,0.26017,0.56779,1.27547,0.99254,0.98885,0.99209,0.78315,0.99254,0.98885,0.99209,0.67717,0.83448,1.20808,0.05652,0.39885,1.38931,0.000462142,0.000462142,0.000462142
105,3623.55,0.80717,1.61142,0.2503,0.57598,1.28252,0.98708,0.99071,0.99209,0.77947,0.98708,0.99071,0.99209,0.69011,0.8477,1.18549,0.04652,0.39598,1.37354,0.000444994,0.000444994,0.000444994
106,3657.65,0.83733,1.69606,0.25129,0.611,1.3064,0.98987,0.99115,0.99211,0.77197,0.98987,0.99115,0.99211,0.69551,0.84039,1.16715,0.05016,0.40707,1.38734,0.000428093,0.000428093,0.000428093
107,3691.9,0.79471,1.61197,0.24827,0.57427,1.27317,0.99113,0.9862,0.99187,0.77111,0.98803,0.98317,0.98762,0.6915,0.82398,1.217,0.04599,0.4049,1.36823,0.000411447,0.000411447,0.000411447
108,3726.16,0.78883,1.56152,0.24985,0.60287,1.28508,0.98177,0.98742,0.99155,0.78924,0.98177,0.98742,0.99155,0.69911,0.7939,1.17156,0.04653,0.3962,1.34913,0.000395064,0.000395064,0.000395064
109,3760.49,0.80293,1.67832,0.25429,0.61452,1.27697,0.99061,0.98656,0.99179,0.78523,0.99061,0.98656,0.99179,0.70855,0.81344,1.14203,0.04815,0.38404,1.35982,0.00037895,0.00037895,0.00037895
110,3794.71,0.78314,1.55283,0.25444,0.56629,1.26647,0.99261,0.98909,0.99154,0.7976,0.99261,0.98909,0.99154,0.70481,0.7852,1.16175,0.04809,0.37241,1.34483,0.000363114,0.000363114,0.000363114
111,3828.73,0.79472,1.59024,0.24792,0.57882,1.28194,0.99331,0.99047,0.99187,0.78662,0.99017,0.98744,0.98773,0.70419,0.79392,1.14267,0.04961,0.37322,1.34874,0.000347561,0.000347561,0.000347561
112,3862.86,0.76617,1.51212,0.24772,0.54516,1.25414,0.99192,0.99117,0.99148,0.78434,0.99192,0.99117,0.99148,0.70067,0.83151,1.14252,0.04822,0.38033,1.37248,0.000332298,0.000332298,0.000332298
113,3896.92,0.78881,1.55444,0.25762,0.5535,1.27347,0.99334,0.99002,0.992,0.78817,0.99334,0.99002,0.992,0.70674,0.79119,1.15144,0.04933,0.35979,1.33932,0.000317333,0.000317333,0.000317333
114,3931.03,0.80247,1.49945,0.25276,0.57294,1.28245,0.99424,0.99011,0.99148,0.78782,0.99424,0.99011,0.99148,0.70314,0.80785,1.1356,0.05079,0.38595,1.35584,0.000302672,0.000302672,0.000302672
115,3965.16,0.77102,1.5058,0.2467,0.56706,1.25797,0.99309,0.99167,0.99107,0.78692,0.99309,0.99167,0.99107,0.70435,0.80975,1.1245,0.04817,0.37857,1.35862,0.000288321,0.000288321,0.000288321
